local_id	search_term	review	similarity	concept_id	concept_name	occurrence				
MIAMB	MRI Internal auditory meatus Both	0	0.281929669	3051531	CT Internal auditory canal - left	3248				
UABDA	US Anterior Abdominal Wall	1	0.458998219	3040087	US Abdominal wall	3209				
UABDA	US Anterior Abdominal Wall	0	0.292893219	40771797	US Abdominal Aorta	3209				
UABDA	US Anterior Abdominal Wall	0	0.22848325	3051842	MR Abdominal Aorta	3209				
UABDA	US Anterior Abdominal Wall	0	0.177521679	3014650	US Abdomen	3209				
UABDA	US Anterior Abdominal Wall	0	0.138643231	3006984	US Anus	3209				
XFARR	XR Radius/Ulna (Forearm) Rt	1	0.217539204	3035555	XR Radius and Ulna Views	3073				
XFARR	XR Radius/Ulna (Forearm) Rt	0	0.105572809	3028641	MR Forearm	3073				
XFARR	XR Radius/Ulna (Forearm) Rt	0	0.105572809	3049258	CT Forearm	3073				
XFARL	XR Radius/Ulna (Forearm) Lt	1	0.217539204	3035555	XR Radius and Ulna Views	2979				
XFARL	XR Radius/Ulna (Forearm) Lt	0	0.105572809	3028641	MR Forearm	2979				
XFARL	XR Radius/Ulna (Forearm) Lt	0	0.105572809	3049258	CT Forearm	2979				
UCARO	US Doppler Carotid Arteries	1	0.60776773	3032855	US.doppler Carotid arteries	2826				
UCARO	US Doppler Carotid Arteries	0	0.495780516	3038853	US.doppler Carotid arteries - left	2826				
UCARO	US Doppler Carotid Arteries	0	0.495780516	3039566	US.doppler Carotid arteries -right	2826				
UCARO	US Doppler Carotid Arteries	0	0.483602221	21493924	US.doppler Carotid arteries limited	2826				
UCARO	US Doppler Carotid Arteries	0	0.456442693	3027750	US Carotid arteries	2826				
NULL	Barium Enema	0	NULL	NULL	NULL	2742				
CSKUHC	CT Head with contrast	0	0.461972413	3025779	CT Head WO contrast	2740				
CSKUHC	CT Head with contrast	1	0.429912287	3002086	CT Head W contrast IV	2740				
CSKUHC	CT Head with contrast	0	0.266200614	3004287	CT Head	2740				
CSKUHC	CT Head with contrast	0	0.206507952	40761838	CT Heart	2740				
CSKUHC	CT Head with contrast	0	0.128220211	3047946	CT Hip	2740				
CCSPN	CT Spine Cervical	1	0.387627564	3027189	CT Cervical spine	2712				
CCSPN	CT Spine Cervical	0	0.303067948	3006205	XR Cervical spine AP	2712				
CCSPN	CT Spine Cervical	0	0.292893219	3009302	MR Cervical spine	2712				
CCSPN	CT Spine Cervical	0	0.292893219	42869394	US Cervical spine	2712				
CCSPN	CT Spine Cervical	0	0.183503419	3006580	CT Spleen	2712				
XMAMR	XR Right Mammogram	0	0.252454998	3047819	XR Ribs - right AP	2553				
XMAMR	XR Right Mammogram	0	0.228900399	3027521	XR Ribs - right Views	2553				
XMAMR	XR Right Mammogram	0	0.167949706	3038832	XR Ribs AP	2553				
XMAMR	XR Right Mammogram	0	0.149037057	3016482	XR Ribs Views	2553				
XUPAL	XR Humerus (Upper Arm) Lt	1	0.30201756	3007996	XR Humerus Views	2495		<<		
XUPAL	XR Humerus (Upper Arm) Lt	0	0.284321915	3007216	XR Humerus 2 Views	2495				
XUPAL	XR Humerus (Upper Arm) Lt	0	0.261451054	21491713	XR Humerus GE 2 Views	2495				
XUPAL	XR Humerus (Upper Arm) Lt	0	0.171921329	3049929	CT Upper arm	2495				
XUPAL	XR Humerus (Upper Arm) Lt	0	0.171921329	3049976	MR Upper arm	2495				
XFILR	XR Finger Little Rt	1	0.338562172	3009895	XR Finger Views	2465				
XFILR	XR Finger Little Rt	0	0.314005659	3052078	XR Finger 2 Views	2465				
XFILR	XR Finger Little Rt	0	0.314005659	3050508	XR Finger 3 Views	2465				
XFILR	XR Finger Little Rt	0	0.303067948	3050815	XR Finger third AP	2465				
XFILR	XR Finger Little Rt	0	0.215535459	3028584	MR Finger	2465				
XUPAR	XR Humerus (Upper Arm) Rt	1	0.30201756	3007996	XR Humerus Views	2409				
XUPAR	XR Humerus (Upper Arm) Rt	0	0.284321915	3007216	XR Humerus 2 Views	2409				
XUPAR	XR Humerus (Upper Arm) Rt	0	0.261451054	21491713	XR Humerus GE 2 Views	2409				
XUPAR	XR Humerus (Upper Arm) Rt	0	0.171921329	3049976	MR Upper arm	2409				
XUPAR	XR Humerus (Upper Arm) Rt	0	0.171921329	3049929	CT Upper arm	2409				
XFILL	XR Finger Little Lt	1	0.338562172	3009895	XR Finger Views	2396				
XFILL	XR Finger Little Lt	0	0.314005659	3052078	XR Finger 2 Views	2396				
XFILL	XR Finger Little Lt	0	0.314005659	3050508	XR Finger 3 Views	2396				
XFILL	XR Finger Little Lt	0	0.303067948	3050815	XR Finger third AP	2396				
XFILL	XR Finger Little Lt	0	0.215535459	3028584	MR Finger	2396				
NBONW	NM Bone Whole Body	1	0.323876596	3031410	NM Whole body Views	2392				
NBONW	NM Bone Whole Body	0	0.305191666	3043261	PT Whole body	2392				
NBONW	NM Bone Whole Body	0	0.305191666	3052262	CT Whole body	2392				
NBONW	NM Bone Whole Body	0	0.305191666	3048738	MR Whole body	2392				
NBONW	NM Bone Whole Body	0	0.280805048	3016766	NM Bone Views	2392				
NULL	XR Left Mammogram	0	NULL	NULL	NULL	2380				
CKUB	CT Kidneys Ureter Bladder	?	0.225403331	40771634	CT Kidney - right	2345				
CKUB	CT Kidneys Ureter Bladder	0	0.171921329	3034358	SPECT Kidney	2345				
CKUB	CT Kidneys Ureter Bladder	0	0.133974596	3048382	MR Kidney	2345				
CKUB	CT Kidneys Ureter Bladder	0	0.133974596	3050272	US Kidney	2345				
CKUB	CT Kidneys Ureter Bladder	0	0.105572809	3048029	CT Knee	2345				
NULL	E.R.C.P.	0	NULL	NULL	NULL	2343				
UAXIL	US axilla Left	0	0.512049964	21493926	US Axilla	2260				
UAXIL	US axilla Left	1	0.5	43055156	US Axilla - left	2260				
UAXIL	US axilla Left	0	0.384118238	43055155	US Axilla - right	2260				
UAXIL	US axilla Left	0	0.172829808	3006984	US Anus	2260				
UAXIL	US axilla Left	0	0.118082896	3008991	US Hip	2260				
XFIMR	XR Finger Middle Rt	1	0.338562172	3009895	XR Finger Views	2240				
XFIMR	XR Finger Middle Rt	0	0.314005659	3052078	XR Finger 2 Views	2240				
XFIMR	XR Finger Middle Rt	0	0.314005659	3050508	XR Finger 3 Views	2240				
XFIMR	XR Finger Middle Rt	0	0.303067948	3050815	XR Finger third AP	2240				
XFIMR	XR Finger Middle Rt	0	0.215535459	3028584	MR Finger	2240				
UMAMB	US Breasts	1	0.757464375	3011756	US Breast	2214				
UMAMB	US Breasts	0	0.422649731	3006495	US Breast - left	2214				
UMAMB	US Breasts	0	0.4	3017603	US Breast limited	2214				
UMAMB	US Breasts	0	0.4	3022956	US Breast - right	2214				
UMAMB	US Breasts	0	0.272393125	3018779	MR Breast	2214				
UTHYD	US Thyroid	1	0.5	3001462	US Thyroid gland	2212				
UTHYD	US Thyroid	0	0.154845745	3008991	US Hip	2212				
UTHYD	US Thyroid	0	0.143651161	3006984	US Anus	2212				
UTHYD	US Thyroid	0	0.143651161	3004479	US Head	2212				
UTHYD	US Thyroid	0	0.143651161	3004062	US Neck	2212				
UAXIR	US axilla Right	1	0.516954108	43055155	US Axilla - right	2174				
UAXIR	US axilla Right	0	0.477767032	21493926	US Axilla	2174				
UAXIR	US axilla Right	0	0.384118238	43055156	US Axilla - left	2174				
UAXIR	US axilla Right	0	0.163339973	3006984	US Anus	2174				
UAXIR	US axilla Right	0	0.111476683	3008991	US Hip	2174				
NULL	MRI Spine whole	0	NULL	NULL	NULL	2157				
XFIML	XR Finger Middle Lt	1	0.338562172	3009895	XR Finger Views	2148				
XFIML	XR Finger Middle Lt	0	0.314005659	3052078	XR Finger 2 Views	2148				
XFIML	XR Finger Middle Lt	0	0.314005659	3050508	XR Finger 3 Views	2148				
XFIML	XR Finger Middle Lt	0	0.303067948	3050815	XR Finger third AP	2148				
XFIML	XR Finger Middle Lt	0	0.215535459	3028584	MR Finger	2148				
FACOR	Cardiac Angio  Coronaries	0	0.205280586	40761361	Cardiac enzymes	2137				
FACOR	Cardiac Angio  Coronaries	0	0.202275965	40770120	Cardiac arrest NEMSIS	2137				
FACOR	Cardiac Angio  Coronaries	0	0.174277176	40770137	Cardiac rhythm NEMSIS	2137				
FACOR	Cardiac Angio  Coronaries	0	0.111476683	3032659	Cardiology Note	2137				
NULL	CT Cardiac Angiogram Coronary	0	NULL	NULL	NULL	2109				
XWHSP	XR Whole spine	0	0.225403331	3048738	MR Whole body	2019				
XWHSP	XR Whole spine	0	0.175378875	3043261	PT Whole body	2019				
XWHSP	XR Whole spine	0	0.175378875	3052262	CT Whole body	2019				
XWHSP	XR Whole spine	0	0.140273046	3048120	XR Wrist PA	2019				
XWHSP	XR Whole spine	0	0.100264589	3048011	XR Hip AP	2019				
XFIRL	XR Finger Ring Lt	1	0.367544468	3009895	XR Finger Views	1999				
XFIRL	XR Finger Ring Lt	0	0.338562172	3052078	XR Finger 2 Views	1999				
XFIRL	XR Finger Ring Lt	0	0.338562172	3050508	XR Finger 3 Views	1999				
XFIRL	XR Finger Ring Lt	0	0.325800138	3050815	XR Finger third AP	1999				
XFIRL	XR Finger Ring Lt	0	0.236237384	3028584	MR Finger	1999				
MSKUHC	MRI Head with contrast	0	0.266200614	3025779	CT Head WO contrast	1986				
MSKUHC	MRI Head with contrast	0	0.25101695	3002086	CT Head W contrast IV	1986				
FALLB	Angio  Aorto-Femoral Lower Limbs	0	0.11359474	3047495	CT Lower leg	1959				
FALLB	Angio  Aorto-Femoral Lower Limbs	0	0.11359474	3035690	MR Lower leg	1959				
XFIRR	XR Finger Ring Rt	1	0.367544468	3009895	XR Finger Views	1955				
XFIRR	XR Finger Ring Rt	0	0.338562172	3052078	XR Finger 2 Views	1955				
XFIRR	XR Finger Ring Rt	0	0.338562172	3050508	XR Finger 3 Views	1955				
XFIRR	XR Finger Ring Rt	0	0.325800138	3050815	XR Finger third AP	1955				
XFIRR	XR Finger Ring Rt	0	0.236237384	3028584	MR Finger	1955				
CABPE	CT Abdomen and Pelvis	1	1	3046366	CT Abdomen and Pelvis	1910				
CABPE	CT Abdomen and Pelvis	0	0.519615539	3047921	CT Abdomen and Pelvis WO contrast	1910				
CABPE	CT Abdomen and Pelvis	0	0.490824923	3047782	CT Abdomen and Pelvis W contrast IV	1910				
CABPE	CT Abdomen and Pelvis	0	0.384118238	3032013	CT Abdomen	1910				
CABPE	CT Abdomen and Pelvis	0	0.322165611	3047910	CT Abdomen limited	1910				
CCHHR	CT Chest High Resolution	1	0.269703257	3027941	CT Chest	1882				
CCHHR	CT Chest High Resolution	0	0.23911409	3049252	CT Chest limited	1882				
CCHHR	CT Chest High Resolution	0	0.105572809	3010716	MR Chest	1882				
CCHHR	CT Chest High Resolution	0	0.105572809	3026631	US Chest	1882				
XFIIL	XR Finger Index Lt	1	0.352423874	3009895	XR Finger Views	1880				
XFIIL	XR Finger Index Lt	0	0.325800138	3052078	XR Finger 2 Views	1880				
XFIIL	XR Finger Index Lt	0	0.325800138	3050508	XR Finger 3 Views	1880				
XFIIL	XR Finger Index Lt	0	0.314005659	3050194	XR Finger fifth AP	1880				
XFIIL	XR Finger Index Lt	0	0.225403331	3028584	MR Finger	1880				
NULL	MRI IAM	0	NULL	NULL	NULL	1861				
CSKWC	CT Head With/Without Contrast	1	0.357315413	3025779	CT Head WO contrast	1845				
CSKWC	CT Head With/Without Contrast	0	0.338562172	3002086	CT Head W contrast IV	1845				
CSKWC	CT Head With/Without Contrast	0	0.195600333	3004287	CT Head	1845				
CSKWC	CT Head With/Without Contrast	0	0.154845745	40761838	CT Heart	1845				
XTOGR	XR Toe Great Rt	0	0.269703257	21491942	XR Toe GE 2 Views	1841				
XTOGR	XR Toe Great Rt	1	0.215535459	3035979	XR Toes Views	1841				
XTOGR	XR Toe Great Rt	0	0.133974596	3049612	XR Thumb AP	1841				
XTOGR	XR Toe Great Rt	0	0.111476683	3051845	MR Toe	1841				
UALLB	US Doppler Arteries Femoro-Poplitea	1	0.251668523	3040895	US.doppler Artery	1810				
UALLB	US Doppler Arteries Femoro-Poplitea	0	0.11359474	3048449	US Artery	1810				
XFIIR	XR Finger Index Rt	1	0.352423874	3009895	XR Finger Views	1804				
XFIIR	XR Finger Index Rt	0	0.325800138	3052078	XR Finger 2 Views	1804				
XFIIR	XR Finger Index Rt	0	0.325800138	3050508	XR Finger 3 Views	1804				
XFIIR	XR Finger Index Rt	0	0.314005659	3050815	XR Finger third AP	1804				
XFIIR	XR Finger Index Rt	0	0.225403331	3028584	MR Finger	1804				
MKNER	MRI Knee Rt	1	0.170843802	3005648	MR Knee	1793				
MKNER	MRI Knee Rt	0	0.141604925	3050278	XR Knee AP	1793				
NSENT	NM Sentinel Node Location/Imaging	0	0.127721624	3018288	Injury location	1793				
NSENT	NM Sentinel Node Location/Imaging	0	0.124810051	40759935	Patient location	1793				
NSENT	NM Sentinel Node Location/Imaging	0	0.124810051	40759943	Problem location	1793				
NSENT	NM Sentinel Node Location/Imaging	0	0.122028854	40761433	Location of death	1793				
CCHESC	CT Thorax with contrast	0	0.267480126	42529453	CT Thumb WO contrast	1781				
CCHESC	CT Thorax with contrast	0	0.267480126	3052168	CT Thigh WO contrast	1781				
CCHESC	CT Thorax with contrast	0	0.248932384	42529465	CT Toe WO contrast	1781				
CCHESC	CT Thorax with contrast	0	0.149037057	3047786	CT Thigh	1781				
CLSPN	CT Spine Lumbar	1	0.345346329	3023673	CT Lumbar spine	1706				
CLSPN	CT Spine Lumbar	0	0.202275965	3006580	CT Spleen	1706				
CLSPN	CT Spine Lumbar	0	0.111476683	3047946	CT Hip	1706				
CLSPN	CT Spine Lumbar	0	0.105572809	3048029	CT Knee	1706				
CLSPN	CT Spine Lumbar	0	0.105572809	3047709	CT Neck	1706				
CCABDC	CT Thorax and abdomen with contrast	?	0.332052512	3029076	CT Chest and Abdomen WO contrast	1693				
CCABDC	CT Thorax and abdomen with contrast	0	0.29935095	3049940	CT Abdomen WO contrast	1693				
CCABDC	CT Thorax and abdomen with contrast	0	0.286717496	21492176	CT Abdomen W contrast IV	1693				
CCABDC	CT Thorax and abdomen with contrast	0	0.249242806	3023594	MR Abdomen WO contrast	1693				
CCABDC	CT Thorax and abdomen with contrast	0	0.16473093	3032013	CT Abdomen	1693				
NCGENW	NM Whole body FDG PET CT	1	0.395141621	3031410	NM Whole body Views	1666				
NCGENW	NM Whole body FDG PET CT	0	0.340619527	3043657	NM Whole body Bone Views	1666				
NCGENW	NM Whole body FDG PET CT	0	0.263211602	3043261	PT Whole body	1666				
NCGENW	NM Whole body FDG PET CT	0	0.263211602	3052262	CT Whole body	1666				
NCGENW	NM Whole body FDG PET CT	0	0.263211602	3048738	MR Whole body	1666				
MPEGY	MRI Pelvis Gynaecological	1	0.152208752	3021689	MR Pelvis	1662				
MPEGY	MRI Pelvis Gynaecological	0	0.138108393	3049253	XR Pelvis AP	1662				
MPEGY	MRI Pelvis Gynaecological	0	0.116116524	3000777	US Pelvis	1662				
MPEGY	MRI Pelvis Gynaecological	0	0.116116524	3014964	CT Pelvis	1662				
XCLAR	XR Clavicle Rt	0	0.60776773	3050799	XR Clavicle AP	1626				
XCLAR	XR Clavicle Rt	1	0.508696316	3038094	XR Clavicle Views	1626				
XCLAR	XR Clavicle Rt	0	0.461184094	3047776	XR Clavicle 2 Views	1626				
XCLAR	XR Clavicle Rt	0	0.374456758	3048711	MR Clavicle	1626				
XCLAR	XR Clavicle Rt	0	0.308435925	3051765	CT Clavicle	1626				
UCHES	US Chest/Pleural Cavity	1	0.280805048	3026631	US Chest	1625				
UCHES	US Chest/Pleural Cavity	0	0.233035011	3049983	US Chest wall	1625				
UCHES	US Chest/Pleural Cavity	0	0.211570154	40771802	US Chest limited	1625				
UCHES	US Chest/Pleural Cavity	0	0.109436443	3027941	CT Chest	1625				
MKNEL	MRI Knee Lt	1	0.170843802	3005648	MR Knee	1622				
MKNEL	MRI Knee Lt	0	0.141604925	3050278	XR Knee AP	1622				
UABRE	US Abdomen \T\ Renal Tract	1	0.314005659	3014650	US Abdomen	1591				
UABRE	US Abdomen \T\ Renal Tract	0	0.311752798	3015868	US Abdomen RUQ	1591				
UABRE	US Abdomen \T\ Renal Tract	0	0.276253136	3009344	US Abdomen limited	1591				
UABRE	US Abdomen \T\ Renal Tract	0	0.15983195	3013540	MR Abdomen	1591				
UABRE	US Abdomen \T\ Renal Tract	0	0.15983195	3032013	CT Abdomen	1591				
MPEST	MRI Pelvis Prostate	1	0.268074945	3020781	MR Prostate	1582				
MPEST	MRI Pelvis Prostate	0	0.220806278	3051144	CT Prostate	1582				
MPEST	MRI Pelvis Prostate	0	0.19139246	3021689	MR Pelvis	1582				
MPEST	MRI Pelvis Prostate	0	0.145149586	3014964	CT Pelvis	1582				
MPEST	MRI Pelvis Prostate	0	0.145149586	3000777	US Pelvis	1582				
XTOGL	XR Toe Great Lt	0	0.269703257	21491942	XR Toe GE 2 Views	1565				
XTOGL	XR Toe Great Lt	1	0.215535459	3035979	XR Toes Views	1565				
XTOGL	XR Toe Great Lt	0	0.133974596	3049612	XR Thumb AP	1565				
XTOGL	XR Toe Great Lt	0	0.111476683	3051845	MR Toe	1565				
FINJTJ	Injection Under Fluoroscopic Contro	0	0.164468308	21494245	Fluoroscopy duration	1562				
FINJTJ	Injection Under Fluoroscopic Contro	0	0.105572809	40769819	Infection [PhenX]	1562				
XPATH	XR Pathological Specimen	1	0.307781345	43534050	XR Surgical specimen Views	1557				
XPATH	XR Pathological Specimen	0	0.292893219	3031274	US Surgical specimen	1557				
XPATH	XR Pathological Specimen	0	0.188892894	3016379	Pathologist name	1557				
XPATH	XR Pathological Specimen	0	0.15707277	42528405	Pathology Letter	1557				
XFACI	XR Facial bones	1	0.579915975	3025912	XR Facial bones Views	1550				
XFACI	XR Facial bones	0	0.528595479	3050556	XR Facial bones 4 Views	1550				
XFACI	XR Facial bones	0	0.528595479	3048322	XR Facial bones 3 Views	1550				
XFACI	XR Facial bones	0	0.528595479	3047878	XR Facial bones 5 Views	1550				
XFACI	XR Facial bones	0	0.465477516	3027584	CT Facial bones	1550				
CCHAC	CT Chest/Abdo With Contrast	0	0.333333333	3018999	CT Chest WO contrast	1524				
CCHAC	CT Chest/Abdo With Contrast	1	0.315832545	3013610	CT Chest W contrast IV	1524				
CCHAC	CT Chest/Abdo With Contrast	0	0.241213089	3027941	CT Chest	1524				
XCLAL	XR Clavicle Lt	0	0.60776773	3050799	XR Clavicle AP	1504				
XCLAL	XR Clavicle Lt	1	0.508696316	3038094	XR Clavicle Views	1504				
XCLAL	XR Clavicle Lt	0	0.461184094	3047776	XR Clavicle 2 Views	1504				
XCLAL	XR Clavicle Lt	0	0.374456758	3048711	MR Clavicle	1504				
XCLAL	XR Clavicle Lt	0	0.308435925	3051765	CT Clavicle	1504				
XFACE	XR Facial Bones	1	0.579915975	3025912	XR Facial bones Views	1501				
XFACE	XR Facial Bones	0	0.528595479	3050556	XR Facial bones 4 Views	1501				
XFACE	XR Facial Bones	0	0.528595479	3048322	XR Facial bones 3 Views	1501				
XFACE	XR Facial Bones	0	0.528595479	3047878	XR Facial bones 5 Views	1501				
XFACE	XR Facial Bones	0	0.465477516	3027584	CT Facial bones	1501				
UPLAC	US Obstetric Placental Localisation	0	0.146087436	36304866	Obstetrics Note	1403				
UMACLB	US Breast Core Biopsy Lt	0	0.304391656	3011756	US Breast	1399				
UMACLB	US Breast Core Biopsy Lt	1	0.27452375	3006495	US Breast - left	1399				
UMACLB	US Breast Core Biopsy Lt	0	0.266200614	3017603	US Breast limited	1399				
UMACLB	US Breast Core Biopsy Lt	0	0.266200614	3022956	US Breast - right	1399				
UMACLB	US Breast Core Biopsy Lt	0	0.258380151	3015369	US Breast specimen	1399				
XMAND	XR Mandible	1	0.519615539	3008740	XR Mandible Views	1365				
XMAND	XR Mandible	0	0.465477516	3051518	XR Mandible 3 Views	1365				
XMAND	XR Mandible	0	0.465477516	3049590	XR Mandible 4 Views	1365				
XMAND	XR Mandible	0	0.404316603	3052571	XR Mandible LE 3 Views	1365				
XMAND	XR Mandible	0	0.367544468	3050205	CT Mandible	1365				
UMACRB	US Breast Core Biopsy Rt	0	0.304391656	3011756	US Breast	1359				
UMACRB	US Breast Core Biopsy Rt	0	0.27452375	3006495	US Breast - left	1359				
UMACRB	US Breast Core Biopsy Rt	1	0.266200614	3022956	US Breast - right	1359				
UMACRB	US Breast Core Biopsy Rt	0	0.266200614	3017603	US Breast limited	1359				
UMACRB	US Breast Core Biopsy Rt	0	0.258380151	3015369	US Breast specimen	1359				
UABDU	US Upper Abdomen	1	0.3229968	3014650	US Abdomen	1346				
UABDU	US Upper Abdomen	0	0.292893219	3009993	US Upper extremity	1346				
UABDU	US Upper Abdomen	0	0.268074945	3015868	US Abdomen RUQ	1346				
UABDU	US Upper Abdomen	0	0.264019928	3013540	MR Abdomen	1346				
UABDU	US Upper Abdomen	0	0.209430585	3032013	CT Abdomen	1346				
NULL	MRI Head With Gadolinium	0	NULL	NULL	NULL	1335				
UO4D	US Obstetric 4D Baby Scan	0	0.188892894	36304866	Obstetrics Note	1249				
UO4D	US Obstetric 4D Baby Scan	0	0.10197349	40771909	US Ovary	1249				
UTHYR	US Thyroid	1	0.5	3001462	US Thyroid gland	1249				
UTHYR	US Thyroid	0	0.154845745	3008991	US Hip	1249				
UTHYR	US Thyroid	0	0.143651161	3006984	US Anus	1249				
UTHYR	US Thyroid	0	0.143651161	3004479	US Head	1249				
UTHYR	US Thyroid	0	0.143651161	3004062	US Neck	1249				
UODOP	US Obstetric (Doppler Study)	0	0.173606129	36304866	Obstetrics Note	1244				
XTHIR	XR Femur (Thigh) Rt	0	0.345346329	3052764	XR Femur AP	1239				
XTHIR	XR Femur (Thigh) Rt	1	0.304391656	3010342	XR Femur Views	1239				
XTHIR	XR Femur (Thigh) Rt	0	0.282259437	3048097	XR Femur Lateral	1239				
XTHIR	XR Femur (Thigh) Rt	0	0.282259437	3047641	XR Femur 3 Views	1239				
XTHIR	XR Femur (Thigh) Rt	0	0.282259437	3053131	XR Femur 2 Views	1239				
CCHAP	CT Chest/Abdo/Pelvis	?	0.32063378	3027941	CT Chest	1237				
CCHAP	CT Chest/Abdo/Pelvis	?	0.183503419	3014964	CT Pelvis	1237				
CCHAP	CT Chest/Abdo/Pelvis	0	0.122941981	3026631	US Chest	1237				
CCHAP	CT Chest/Abdo/Pelvis	0	0.122941981	3010716	MR Chest	1237				
MNECKC	MRI Neck with contrast	0	0.30201756	3027445	MR Neck WO contrast	1234				
MNECKC	MRI Neck with contrast	1	0.284321915	3017532	MR Neck W contrast IV	1234				
MNECKC	MRI Neck with contrast	0	0.266200614	3047436	CT Neck WO contrast	1234				
MNECKC	MRI Neck with contrast	0	0.25101695	3050247	CT Neck W contrast IV	1234				
FLSPN	Fluoroscopy Lumbar Spine	0	0.309934441	21494245	Fluoroscopy duration	1210				
FLSPN	Fluoroscopy Lumbar Spine	0	0.302514168	3023673	CT Lumbar spine	1210				
FLSPN	Fluoroscopy Lumbar Spine	0	0.302514168	3012445	MR Lumbar spine	1210				
FLSPN	Fluoroscopy Lumbar Spine	0	0.302514168	40771912	US Lumbar spine	1210				
FLSPN	Fluoroscopy Lumbar Spine	0	0.275431163	3009561	XR Lumbar spine AP	1210				
UOOTH	US Obstetric (Others)	0	0.214094752	36304866	Obstetrics Note	1198				
UOOTH	US Obstetric (Others)	0	0.118082896	40771909	US Ovary	1198				
MRECT	MRI Pelvis Rectum	0	0.209430585	3036982	US Rectum	1172				
MRECT	MRI Pelvis Rectum	0	0.209430585	3021689	MR Pelvis	1172				
MRECT	MRI Pelvis Rectum	0	0.183503419	3049253	XR Pelvis AP	1172				
MRECT	MRI Pelvis Rectum	0	0.158374588	3000777	US Pelvis	1172				
MRECT	MRI Pelvis Rectum	0	0.158374588	3014964	CT Pelvis	1172				
XFEML	XR Femur Lt	0	0.552786405	3052764	XR Femur AP	1168				
XFEML	XR Femur Lt	0	0.470849738	3048097	XR Femur Lateral	1168				
XFEML	XR Femur Lt	1	0.448322716	3010342	XR Femur Views	1168				
XFEML	XR Femur Lt	0	0.4	3049297	XR Femur Oblique	1168				
XFEML	XR Femur Lt	0	0.4	3047641	XR Femur 3 Views	1168				
ULLAL	US Doppler lower limb arteries Lt	1	0.196362437	3040895	US.doppler Artery	1130				
ULLAL	US Doppler lower limb arteries Lt	0	0.150923895	3035690	MR Lower leg	1130				
ULLAL	US Doppler lower limb arteries Lt	0	0.123962409	3047495	CT Lower leg	1130				
ULLAL	US Doppler lower limb arteries Lt	0	0.119659157	3048449	US Artery	1130				
ULLAR	US Doppler lower limb arteries Rt	1	0.196362437	3040895	US.doppler Artery	1122				
ULLAR	US Doppler lower limb arteries Rt	0	0.150923895	3035690	MR Lower leg	1122				
ULLAR	US Doppler lower limb arteries Rt	0	0.123962409	3047495	CT Lower leg	1122				
ULLAR	US Doppler lower limb arteries Rt	0	0.119659157	3048449	US Artery	1122				
XFEMR	XR Femur Rt	0	0.552786405	3052764	XR Femur AP	1103				
XFEMR	XR Femur Rt	1	0.448322716	3010342	XR Femur Views	1103				
XFEMR	XR Femur Rt	0	0.4	3049297	XR Femur Oblique	1103				
